user_id,F,last_buy,M_proxy,R,分层
197167,1,2017-11-28,1,5,低频沉睡用户
197172,1,2017-12-02,1,1,新购买用户
197174,1,2017-12-01,1,2,低频沉睡用户
197183,1,2017-12-03,1,0,新购买用户
197184,6,2017-12-02,5,1,高频多品类用户
197185,3,2017-11-29,3,4,高频多品类用户
197192,5,2017-12-03,4,0,高频多品类用户
197201,1,2017-11-27,1,6,低频沉睡用户
197204,2,2017-12-03,2,0,稳定复购用户
197211,2,2017-12-03,2,0,稳定复购用户
197215,3,2017-11-28,3,5,高频多品类用户
197230,2,2017-11-30,1,3,稳定复购用户
197249,5,2017-12-03,4,0,高频多品类用户
197252,4,2017-12-01,4,2,高频多品类用户
197255,1,2017-12-01,1,2,低频沉睡用户
197263,1,2017-12-02,1,1,新购买用户
197272,9,2017-12-03,7,0,高频多品类用户
197311,1,2017-11-30,1,3,低频沉睡用户
197313,6,2017-11-28,3,5,高频多品类用户
197327,2,2017-11-28,2,5,稳定复购用户
197330,1,2017-12-03,1,0,新购买用户
197334,2,2017-11-27,1,6,稳定复购用户
197337,12,2017-12-03,10,0,高频多品类用户
197342,3,2017-12-01,3,2,高频多品类用户
197344,2,2017-11-25,2,8,稳定复购用户
197358,1,2017-12-02,1,1,新购买用户
197360,6,2017-12-03,5,0,高频多品类用户
197371,1,2017-11-28,1,5,低频沉睡用户
197374,1,2017-12-01,1,2,低频沉睡用户
197376,1,2017-11-30,1,3,低频沉睡用户
197398,4,2017-12-03,4,0,高频多品类用户
197412,4,2017-12-03,4,0,高频多品类用户
197414,7,2017-11-27,4,6,高频多品类用户
197426,2,2017-11-30,2,3,稳定复购用户
197429,2,2017-12-01,2,2,稳定复购用户
197434,8,2017-12-03,7,0,高频多品类用户
197436,2,2017-11-30,2,3,稳定复购用户
197440,2,2017-11-28,2,5,稳定复购用户
197444,1,2017-12-01,1,2,低频沉睡用户
197448,1,2017-11-29,1,4,低频沉睡用户
197479,1,2017-11-27,1,6,低频沉睡用户
197481,1,2017-12-03,1,0,新购买用户
197490,3,2017-12-02,3,1,高频多品类用户
197513,2,2017-11-29,2,4,稳定复购用户
197518,3,2017-12-03,3,0,高频多品类用户
197521,1,2017-11-29,1,4,低频沉睡用户
197525,7,2017-12-02,7,1,高频多品类用户
197532,1,2017-11-26,1,7,低频沉睡用户
197539,2,2017-11-29,2,4,稳定复购用户
197554,4,2017-11-27,3,6,高频多品类用户
197573,3,2017-12-01,3,2,高频多品类用户
197574,2,2017-12-02,2,1,稳定复购用户
197579,4,2017-12-03,4,0,高频多品类用户
197595,3,2017-11-30,1,3,稳定复购用户
197606,2,2017-12-03,2,0,稳定复购用户
197615,5,2017-12-03,5,0,高频多品类用户
197620,1,2017-12-03,1,0,新购买用户
197623,3,2017-12-02,3,1,高频多品类用户
197638,8,2017-12-02,8,1,高频多品类用户
197645,2,2017-11-28,2,5,稳定复购用户
197646,3,2017-12-03,3,0,高频多品类用户
197656,3,2017-12-03,3,0,高频多品类用户
197657,3,2017-12-02,3,1,高频多品类用户
197662,5,2017-12-03,5,0,高频多品类用户
197665,1,2017-11-25,1,8,低频沉睡用户
197680,1,2017-11-25,1,8,低频沉睡用户
197684,3,2017-11-28,3,5,高频多品类用户
197685,2,2017-11-28,2,5,稳定复购用户
197692,2,2017-11-30,2,3,稳定复购用户
197693,1,2017-12-01,1,2,低频沉睡用户
197696,3,2017-11-30,3,3,高频多品类用户
197699,4,2017-12-03,4,0,高频多品类用户
197702,4,2017-12-03,4,0,高频多品类用户
197730,2,2017-12-01,2,2,稳定复购用户
197734,4,2017-11-28,3,5,高频多品类用户
197743,2,2017-12-03,2,0,稳定复购用户
197750,1,2017-12-03,1,0,新购买用户
197773,2,2017-11-27,2,6,稳定复购用户
197775,1,2017-11-25,1,8,低频沉睡用户
197784,3,2017-11-30,3,3,高频多品类用户
197789,1,2017-11-28,1,5,低频沉睡用户
197793,1,2017-11-27,1,6,低频沉睡用户
197798,4,2017-11-30,3,3,高频多品类用户
197824,1,2017-11-26,1,7,低频沉睡用户
197825,1,2017-11-26,1,7,低频沉睡用户
197826,2,2017-11-29,2,4,稳定复购用户
197833,2,2017-12-03,2,0,稳定复购用户
197836,1,2017-12-01,1,2,低频沉睡用户
197841,2,2017-11-29,2,4,稳定复购用户
197846,1,2017-12-03,1,0,新购买用户
197865,1,2017-12-03,1,0,新购买用户
197868,1,2017-11-28,1,5,低频沉睡用户
197876,5,2017-12-01,4,2,高频多品类用户
197882,1,2017-12-01,1,2,低频沉睡用户
197890,5,2017-11-30,5,3,高频多品类用户
197907,3,2017-12-02,3,1,高频多品类用户
197908,1,2017-12-01,1,2,低频沉睡用户
197915,1,2017-11-27,1,6,低频沉睡用户
197925,2,2017-11-28,2,5,稳定复购用户
197927,14,2017-12-03,13,0,高频多品类用户
197938,5,2017-12-03,5,0,高频多品类用户
197939,2,2017-12-03,2,0,稳定复购用户
197954,1,2017-11-25,1,8,低频沉睡用户
197955,1,2017-12-02,1,1,新购买用户
197958,3,2017-11-28,3,5,高频多品类用户
197961,1,2017-11-26,1,7,低频沉睡用户
197975,3,2017-11-29,1,4,稳定复购用户
197976,1,2017-11-28,1,5,低频沉睡用户
197978,4,2017-12-01,4,2,高频多品类用户
197981,8,2017-12-03,7,0,高频多品类用户
197985,3,2017-11-25,3,8,高频多品类用户
197987,3,2017-12-02,3,1,高频多品类用户
198031,3,2017-12-02,3,1,高频多品类用户
198040,7,2017-11-30,5,3,高频多品类用户
198041,1,2017-12-02,1,1,新购买用户
198045,4,2017-12-01,3,2,高频多品类用户
198054,7,2017-12-02,5,1,高频多品类用户
198063,1,2017-12-03,1,0,新购买用户
198073,1,2017-11-26,1,7,低频沉睡用户
198075,1,2017-12-03,1,0,新购买用户
198082,1,2017-11-26,1,7,低频沉睡用户
198088,3,2017-12-03,3,0,高频多品类用户
198089,1,2017-12-02,1,1,新购买用户
198096,1,2017-11-27,1,6,低频沉睡用户
198102,2,2017-12-02,1,1,稳定复购用户
198103,2,2017-12-01,2,2,稳定复购用户
198108,2,2017-12-03,2,0,稳定复购用户
198114,3,2017-11-28,3,5,高频多品类用户
198135,2,2017-11-28,2,5,稳定复购用户
198148,3,2017-12-03,2,0,高频多品类用户
198155,3,2017-12-02,3,1,高频多品类用户
198160,7,2017-12-02,5,1,高频多品类用户
198165,2,2017-12-02,2,1,稳定复购用户
198176,6,2017-12-02,6,1,高频多品类用户
198186,5,2017-12-03,5,0,高频多品类用户
198187,7,2017-12-03,7,0,高频多品类用户
198188,1,2017-12-02,1,1,新购买用户
198191,2,2017-11-30,2,3,稳定复购用户
198204,8,2017-12-03,7,0,高频多品类用户
198221,2,2017-12-01,2,2,稳定复购用户
198235,2,2017-12-03,1,0,稳定复购用户
198244,2,2017-12-03,2,0,稳定复购用户
198246,4,2017-11-30,3,3,高频多品类用户
198261,1,2017-12-01,1,2,低频沉睡用户
198263,1,2017-11-27,1,6,低频沉睡用户
198265,1,2017-12-02,1,1,新购买用户
198269,2,2017-12-03,2,0,稳定复购用户
198288,7,2017-12-02,7,1,高频多品类用户
198290,2,2017-12-03,1,0,稳定复购用户
198296,1,2017-11-27,1,6,低频沉睡用户
198301,5,2017-11-30,3,3,高频多品类用户
198315,3,2017-12-01,2,2,高频多品类用户
198321,2,2017-12-03,2,0,稳定复购用户
198324,1,2017-12-01,1,2,低频沉睡用户
198330,1,2017-12-03,1,0,新购买用户
198331,1,2017-11-25,1,8,低频沉睡用户
198338,1,2017-12-02,1,1,新购买用户
198345,2,2017-11-26,2,7,稳定复购用户
198348,4,2017-12-02,4,1,高频多品类用户
198354,3,2017-12-03,3,0,高频多品类用户
198355,1,2017-11-30,1,3,低频沉睡用户
198358,7,2017-12-01,7,2,高频多品类用户
198363,1,2017-11-25,1,8,低频沉睡用户
198373,1,2017-12-01,1,2,低频沉睡用户
198385,2,2017-11-29,2,4,稳定复购用户
198411,4,2017-12-02,3,1,高频多品类用户
198412,9,2017-12-03,9,0,高频多品类用户
198422,8,2017-12-03,5,0,高频多品类用户
198426,1,2017-11-27,1,6,低频沉睡用户
198437,5,2017-11-26,5,7,高频多品类用户
198456,1,2017-11-28,1,5,低频沉睡用户
198483,2,2017-11-30,2,3,稳定复购用户
198487,4,2017-12-01,4,2,高频多品类用户
198492,1,2017-12-02,1,1,新购买用户
198501,1,2017-11-27,1,6,低频沉睡用户
198504,2,2017-11-30,2,3,稳定复购用户
198506,1,2017-11-30,1,3,低频沉睡用户
198507,2,2017-11-30,2,3,稳定复购用户
198513,4,2017-12-02,4,1,高频多品类用户
198519,1,2017-11-30,1,3,低频沉睡用户
198520,1,2017-12-01,1,2,低频沉睡用户
198529,1,2017-11-29,1,4,低频沉睡用户
198531,6,2017-12-03,4,0,高频多品类用户
198533,2,2017-11-27,2,6,稳定复购用户
198537,2,2017-11-30,2,3,稳定复购用户
198541,1,2017-11-26,1,7,低频沉睡用户
198551,2,2017-11-28,2,5,稳定复购用户
198555,4,2017-11-30,4,3,高频多品类用户
198557,2,2017-12-03,2,0,稳定复购用户
198560,10,2017-11-30,5,3,高频多品类用户
198564,14,2017-12-03,8,0,高频多品类用户
198568,2,2017-11-27,2,6,稳定复购用户
198580,12,2017-12-01,8,2,高频多品类用户
198582,4,2017-12-02,3,1,高频多品类用户
198600,2,2017-12-02,1,1,稳定复购用户
198605,4,2017-12-03,4,0,高频多品类用户
198607,3,2017-12-02,3,1,高频多品类用户
198616,4,2017-11-29,4,4,高频多品类用户
198618,1,2017-11-26,1,7,低频沉睡用户
198624,1,2017-11-26,1,7,低频沉睡用户
198626,3,2017-11-29,3,4,高频多品类用户
198639,7,2017-12-03,5,0,高频多品类用户
198640,1,2017-11-26,1,7,低频沉睡用户
198647,2,2017-11-27,2,6,稳定复购用户
198649,4,2017-12-03,3,0,高频多品类用户
198652,1,2017-11-27,1,6,低频沉睡用户
198664,3,2017-12-03,3,0,高频多品类用户
198667,1,2017-12-02,1,1,新购买用户
198676,2,2017-11-30,1,3,稳定复购用户
198683,3,2017-12-02,3,1,高频多品类用户
198684,4,2017-12-02,3,1,高频多品类用户
198710,1,2017-11-29,1,4,低频沉睡用户
198711,5,2017-11-30,5,3,高频多品类用户
198714,1,2017-11-25,1,8,低频沉睡用户
198726,2,2017-12-01,2,2,稳定复购用户
198730,1,2017-12-03,1,0,新购买用户
198745,2,2017-12-01,2,2,稳定复购用户
198774,2,2017-11-27,2,6,稳定复购用户
198781,1,2017-12-02,1,1,新购买用户
198783,5,2017-11-28,4,5,高频多品类用户
198787,1,2017-12-01,1,2,低频沉睡用户
198791,1,2017-12-01,1,2,低频沉睡用户
198795,2,2017-11-30,2,3,稳定复购用户
198798,1,2017-11-30,1,3,低频沉睡用户
198799,4,2017-12-01,2,2,高频多品类用户
198800,1,2017-11-30,1,3,低频沉睡用户
198815,1,2017-11-26,1,7,低频沉睡用户
198831,2,2017-11-26,1,7,稳定复购用户
198835,2,2017-12-01,1,2,稳定复购用户
198839,5,2017-12-01,5,2,高频多品类用户
198841,2,2017-12-03,2,0,稳定复购用户
198861,8,2017-12-03,7,0,高频多品类用户
198864,13,2017-12-02,8,1,高频多品类用户
198873,1,2017-11-29,1,4,低频沉睡用户
198894,1,2017-11-27,1,6,低频沉睡用户
198895,2,2017-11-30,2,3,稳定复购用户
198896,1,2017-11-29,1,4,低频沉睡用户
198900,1,2017-11-30,1,3,低频沉睡用户
198907,1,2017-11-28,1,5,低频沉睡用户
198910,4,2017-12-03,3,0,高频多品类用户
198927,6,2017-12-03,5,0,高频多品类用户
198940,1,2017-11-25,1,8,低频沉睡用户
198942,4,2017-12-03,3,0,高频多品类用户
198951,1,2017-12-03,1,0,新购买用户
198958,1,2017-11-26,1,7,低频沉睡用户
198960,2,2017-12-01,2,2,稳定复购用户
198968,4,2017-11-28,4,5,高频多品类用户
198969,2,2017-11-27,2,6,稳定复购用户
198982,6,2017-11-27,4,6,高频多品类用户
198987,2,2017-12-01,2,2,稳定复购用户
198988,8,2017-12-03,6,0,高频多品类用户
198989,12,2017-12-02,10,1,高频多品类用户
198990,1,2017-11-30,1,3,低频沉睡用户
198992,1,2017-11-29,1,4,低频沉睡用户
198996,2,2017-11-30,2,3,稳定复购用户
198999,3,2017-11-29,1,4,稳定复购用户
199005,6,2017-12-01,6,2,高频多品类用户
199011,1,2017-12-03,1,0,新购买用户
199015,12,2017-12-03,5,0,高频多品类用户
199031,5,2017-12-02,4,1,高频多品类用户
199036,1,2017-12-01,1,2,低频沉睡用户
199042,3,2017-12-01,3,2,高频多品类用户
199060,1,2017-12-01,1,2,低频沉睡用户
199064,3,2017-11-28,3,5,高频多品类用户
199076,5,2017-12-03,5,0,高频多品类用户
199083,2,2017-12-01,2,2,稳定复购用户
199086,1,2017-11-30,1,3,低频沉睡用户
199098,1,2017-12-03,1,0,新购买用户
199099,1,2017-11-27,1,6,低频沉睡用户
199113,1,2017-11-27,1,6,低频沉睡用户
199120,7,2017-12-03,3,0,高频多品类用户
199122,1,2017-11-26,1,7,低频沉睡用户
199123,1,2017-11-26,1,7,低频沉睡用户
199126,1,2017-11-27,1,6,低频沉睡用户
199127,1,2017-11-27,1,6,低频沉睡用户
199132,2,2017-11-27,2,6,稳定复购用户
199134,2,2017-11-29,1,4,稳定复购用户
199149,5,2017-12-03,4,0,高频多品类用户
199160,8,2017-12-03,7,0,高频多品类用户
199161,5,2017-12-03,4,0,高频多品类用户
199163,1,2017-12-02,1,1,新购买用户
199173,4,2017-12-03,3,0,高频多品类用户
199189,5,2017-12-02,5,1,高频多品类用户
199190,1,2017-11-27,1,6,低频沉睡用户
199222,6,2017-11-29,5,4,高频多品类用户
199226,1,2017-11-28,1,5,低频沉睡用户
199228,1,2017-12-01,1,2,低频沉睡用户
199233,2,2017-12-03,2,0,稳定复购用户
199236,7,2017-12-01,7,2,高频多品类用户
199252,1,2017-12-02,1,1,新购买用户
199254,1,2017-12-02,1,1,新购买用户
199272,2,2017-12-01,2,2,稳定复购用户
199278,2,2017-11-30,2,3,稳定复购用户
199279,1,2017-11-27,1,6,低频沉睡用户
199283,5,2017-12-01,4,2,高频多品类用户
199286,3,2017-12-03,2,0,高频多品类用户
199296,3,2017-12-02,3,1,高频多品类用户
199307,3,2017-11-29,2,4,高频多品类用户
199309,1,2017-12-02,1,1,新购买用户
199322,3,2017-12-01,2,2,高频多品类用户
199328,2,2017-12-02,2,1,稳定复购用户
199334,3,2017-12-01,3,2,高频多品类用户
199340,4,2017-12-02,4,1,高频多品类用户
199344,2,2017-11-28,1,5,稳定复购用户
199354,1,2017-11-26,1,7,低频沉睡用户
199361,6,2017-11-29,6,4,高频多品类用户
199376,1,2017-11-27,1,6,低频沉睡用户
199377,1,2017-12-03,1,0,新购买用户
199379,3,2017-12-03,3,0,高频多品类用户
199384,3,2017-12-01,3,2,高频多品类用户
199387,9,2017-12-03,8,0,高频多品类用户
199392,6,2017-12-03,5,0,高频多品类用户
199395,3,2017-12-02,3,1,高频多品类用户
199398,1,2017-12-02,1,1,新购买用户
199404,4,2017-12-03,3,0,高频多品类用户
199408,2,2017-11-27,2,6,稳定复购用户
199426,1,2017-11-29,1,4,低频沉睡用户
199428,1,2017-12-02,1,1,新购买用户
199432,2,2017-11-30,2,3,稳定复购用户
199433,2,2017-11-29,2,4,稳定复购用户
199443,1,2017-11-25,1,8,低频沉睡用户
199455,3,2017-12-03,3,0,高频多品类用户
199464,1,2017-12-03,1,0,新购买用户
199468,1,2017-11-29,1,4,低频沉睡用户
199472,1,2017-12-01,1,2,低频沉睡用户
199480,1,2017-11-25,1,8,低频沉睡用户
199481,4,2017-12-03,4,0,高频多品类用户
199484,3,2017-11-30,2,3,高频多品类用户
199488,6,2017-12-03,6,0,高频多品类用户
199494,2,2017-11-30,2,3,稳定复购用户
199499,2,2017-12-03,2,0,稳定复购用户
199501,3,2017-11-29,3,4,高频多品类用户
199518,3,2017-11-27,2,6,高频多品类用户
199527,4,2017-12-01,4,2,高频多品类用户
199531,2,2017-12-02,1,1,稳定复购用户
199536,3,2017-11-30,3,3,高频多品类用户
199541,1,2017-11-28,1,5,低频沉睡用户
199561,2,2017-12-02,2,1,稳定复购用户
199564,4,2017-12-01,4,2,高频多品类用户
199570,7,2017-11-29,5,4,高频多品类用户
199571,1,2017-11-30,1,3,低频沉睡用户
199572,2,2017-11-28,2,5,稳定复购用户
199574,3,2017-11-29,2,4,高频多品类用户
199584,1,2017-11-28,1,5,低频沉睡用户
199599,1,2017-11-30,1,3,低频沉睡用户
199603,4,2017-12-03,2,0,高频多品类用户
199604,8,2017-12-03,8,0,高频多品类用户
199606,1,2017-12-01,1,2,低频沉睡用户
199614,1,2017-11-28,1,5,低频沉睡用户
199616,2,2017-12-02,1,1,稳定复购用户
199620,3,2017-12-02,1,1,稳定复购用户
199621,7,2017-12-02,3,1,高频多品类用户
199628,4,2017-12-03,4,0,高频多品类用户
199634,2,2017-12-01,2,2,稳定复购用户
199638,3,2017-12-01,3,2,高频多品类用户
199645,3,2017-12-02,3,1,高频多品类用户
199646,2,2017-11-26,2,7,稳定复购用户
199647,2,2017-11-28,2,5,稳定复购用户
199675,3,2017-12-02,3,1,高频多品类用户
199676,1,2017-11-27,1,6,低频沉睡用户
199677,1,2017-11-27,1,6,低频沉睡用户
199693,1,2017-11-27,1,6,低频沉睡用户
199706,3,2017-11-30,3,3,高频多品类用户
199712,1,2017-11-30,1,3,低频沉睡用户
199714,5,2017-12-03,5,0,高频多品类用户
199721,7,2017-12-02,7,1,高频多品类用户
199723,2,2017-11-30,2,3,稳定复购用户
199729,2,2017-11-29,2,4,稳定复购用户
199730,2,2017-12-02,2,1,稳定复购用户
199746,2,2017-12-02,2,1,稳定复购用户
199754,2,2017-12-03,2,0,稳定复购用户
199763,2,2017-12-01,2,2,稳定复购用户
199771,2,2017-11-26,2,7,稳定复购用户
199790,2,2017-12-03,2,0,稳定复购用户
199803,2,2017-11-30,2,3,稳定复购用户
199804,4,2017-11-29,4,4,高频多品类用户
199807,6,2017-11-30,3,3,高频多品类用户
199830,3,2017-12-03,3,0,高频多品类用户
199833,4,2017-12-02,3,1,高频多品类用户
199848,1,2017-12-02,1,1,新购买用户
199850,9,2017-12-02,9,1,高频多品类用户
199857,4,2017-11-29,4,4,高频多品类用户
199869,2,2017-11-28,2,5,稳定复购用户
199873,2,2017-11-30,2,3,稳定复购用户
199875,2,2017-12-03,2,0,稳定复购用户
199877,2,2017-12-03,2,0,稳定复购用户
199890,4,2017-12-03,4,0,高频多品类用户
199892,1,2017-11-28,1,5,低频沉睡用户
199896,23,2017-12-03,22,0,高频多品类用户
199898,2,2017-11-30,2,3,稳定复购用户
199899,1,2017-11-29,1,4,低频沉睡用户
199948,2,2017-12-01,2,2,稳定复购用户
199956,4,2017-12-01,3,2,高频多品类用户
199958,4,2017-12-03,3,0,高频多品类用户
199966,1,2017-11-27,1,6,低频沉睡用户
199987,3,2017-12-01,3,2,高频多品类用户
199992,2,2017-12-01,2,2,稳定复购用户
200012,2,2017-11-29,2,4,稳定复购用户
200019,1,2017-11-25,1,8,低频沉睡用户
200024,2,2017-12-01,2,2,稳定复购用户
200034,2,2017-12-01,2,2,稳定复购用户
200051,1,2017-11-27,1,6,低频沉睡用户
200053,2,2017-12-01,2,2,稳定复购用户
200064,1,2017-12-02,1,1,新购买用户
200085,1,2017-12-03,1,0,新购买用户
200110,1,2017-11-26,1,7,低频沉睡用户
200121,1,2017-11-25,1,8,低频沉睡用户
200145,1,2017-12-03,1,0,新购买用户
200148,3,2017-12-02,3,1,高频多品类用户
200154,1,2017-11-26,1,7,低频沉睡用户
200161,6,2017-12-03,5,0,高频多品类用户
200171,3,2017-11-28,3,5,高频多品类用户
200175,1,2017-11-27,1,6,低频沉睡用户
200189,3,2017-12-02,3,1,高频多品类用户
200194,1,2017-11-30,1,3,低频沉睡用户
200210,1,2017-11-27,1,6,低频沉睡用户
200212,5,2017-12-03,5,0,高频多品类用户
200217,3,2017-12-01,3,2,高频多品类用户
200218,1,2017-11-25,1,8,低频沉睡用户
200219,5,2017-12-03,5,0,高频多品类用户
200234,1,2017-11-27,1,6,低频沉睡用户
200252,2,2017-11-30,2,3,稳定复购用户
200255,1,2017-12-01,1,2,低频沉睡用户
200265,1,2017-11-27,1,6,低频沉睡用户
200275,3,2017-11-28,3,5,高频多品类用户
200288,3,2017-12-01,3,2,高频多品类用户
200290,3,2017-12-03,1,0,稳定复购用户
200293,1,2017-11-27,1,6,低频沉睡用户
200295,6,2017-12-02,4,1,高频多品类用户
200298,7,2017-12-02,7,1,高频多品类用户
200299,5,2017-11-30,5,3,高频多品类用户
200307,7,2017-12-03,5,0,高频多品类用户
200309,4,2017-11-28,2,5,高频多品类用户
200310,3,2017-11-26,2,7,高频多品类用户
200315,3,2017-12-03,3,0,高频多品类用户
200328,2,2017-11-30,2,3,稳定复购用户
200334,1,2017-11-27,1,6,低频沉睡用户
200346,1,2017-11-25,1,8,低频沉睡用户
200349,1,2017-12-03,1,0,新购买用户
200351,3,2017-12-03,3,0,高频多品类用户
200353,2,2017-12-03,1,0,稳定复购用户
200365,2,2017-12-03,2,0,稳定复购用户
200370,1,2017-11-30,1,3,低频沉睡用户
200380,3,2017-11-28,3,5,高频多品类用户
200387,7,2017-12-03,5,0,高频多品类用户
200395,1,2017-12-03,1,0,新购买用户
200405,6,2017-12-03,1,0,稳定复购用户
200407,1,2017-11-29,1,4,低频沉睡用户
200415,2,2017-11-26,2,7,稳定复购用户
200417,1,2017-12-03,1,0,新购买用户
200434,1,2017-11-29,1,4,低频沉睡用户
200436,2,2017-11-29,2,4,稳定复购用户
200440,2,2017-11-26,2,7,稳定复购用户
200449,4,2017-11-28,4,5,高频多品类用户
200457,1,2017-11-28,1,5,低频沉睡用户
200477,2,2017-12-02,2,1,稳定复购用户
200511,2,2017-12-02,2,1,稳定复购用户
200525,3,2017-12-02,3,1,高频多品类用户
200526,1,2017-12-02,1,1,新购买用户
200539,5,2017-12-02,5,1,高频多品类用户
200554,4,2017-11-30,4,3,高频多品类用户
200562,3,2017-12-02,3,1,高频多品类用户
200563,4,2017-12-03,4,0,高频多品类用户
200570,3,2017-12-02,3,1,高频多品类用户
200579,13,2017-12-03,11,0,高频多品类用户
200590,1,2017-11-26,1,7,低频沉睡用户
200625,3,2017-11-27,3,6,高频多品类用户
200640,2,2017-11-29,2,4,稳定复购用户
200645,4,2017-12-02,3,1,高频多品类用户
200654,3,2017-11-30,2,3,高频多品类用户
200665,3,2017-12-03,3,0,高频多品类用户
200668,2,2017-12-02,2,1,稳定复购用户
200669,4,2017-12-03,3,0,高频多品类用户
200673,1,2017-12-02,1,1,新购买用户
200682,1,2017-11-28,1,5,低频沉睡用户
200684,2,2017-11-28,2,5,稳定复购用户
200693,4,2017-12-03,4,0,高频多品类用户
200696,1,2017-11-25,1,8,低频沉睡用户
200708,2,2017-11-25,2,8,稳定复购用户
200711,1,2017-11-29,1,4,低频沉睡用户
200714,1,2017-12-01,1,2,低频沉睡用户
200729,1,2017-12-01,1,2,低频沉睡用户
200741,1,2017-11-29,1,4,低频沉睡用户
200746,4,2017-12-02,3,1,高频多品类用户
200750,3,2017-12-03,2,0,高频多品类用户
200759,2,2017-12-03,2,0,稳定复购用户
200770,1,2017-11-26,1,7,低频沉睡用户
200778,11,2017-12-02,10,1,高频多品类用户
200780,8,2017-12-03,8,0,高频多品类用户
200783,2,2017-11-28,2,5,稳定复购用户
200787,4,2017-12-01,4,2,高频多品类用户
200800,1,2017-11-30,1,3,低频沉睡用户
200807,1,2017-11-25,1,8,低频沉睡用户
200808,1,2017-12-02,1,1,新购买用户
200812,1,2017-11-29,1,4,低频沉睡用户
200813,2,2017-12-01,2,2,稳定复购用户
200821,1,2017-11-26,1,7,低频沉睡用户
200826,4,2017-12-02,4,1,高频多品类用户
200827,3,2017-12-02,3,1,高频多品类用户
200843,5,2017-12-02,5,1,高频多品类用户
200847,1,2017-12-03,1,0,新购买用户
200850,6,2017-12-03,4,0,高频多品类用户
200856,1,2017-11-25,1,8,低频沉睡用户
200861,5,2017-11-29,3,4,高频多品类用户
200863,3,2017-11-27,2,6,高频多品类用户
200867,3,2017-12-02,2,1,高频多品类用户
200877,5,2017-11-30,3,3,高频多品类用户
200883,1,2017-12-02,1,1,新购买用户
200886,1,2017-11-25,1,8,低频沉睡用户
200895,2,2017-11-26,2,7,稳定复购用户
200902,2,2017-11-29,2,4,稳定复购用户
200913,1,2017-11-30,1,3,低频沉睡用户
200921,1,2017-12-03,1,0,新购买用户
200928,1,2017-11-30,1,3,低频沉睡用户
200933,1,2017-12-02,1,1,新购买用户
200937,1,2017-12-03,1,0,新购买用户
200940,2,2017-12-02,2,1,稳定复购用户
200941,1,2017-11-27,1,6,低频沉睡用户
200948,7,2017-12-02,7,1,高频多品类用户
200949,2,2017-12-03,2,0,稳定复购用户
200965,1,2017-12-02,1,1,新购买用户
200968,1,2017-12-01,1,2,低频沉睡用户
200974,1,2017-11-26,1,7,低频沉睡用户
200978,1,2017-11-27,1,6,低频沉睡用户
200999,2,2017-12-02,2,1,稳定复购用户
201003,4,2017-12-03,2,0,高频多品类用户
201006,1,2017-11-29,1,4,低频沉睡用户
201018,2,2017-12-02,2,1,稳定复购用户
201020,7,2017-12-02,7,1,高频多品类用户
201021,2,2017-12-03,2,0,稳定复购用户
201027,1,2017-11-27,1,6,低频沉睡用户
201028,1,2017-11-28,1,5,低频沉睡用户
201045,1,2017-12-01,1,2,低频沉睡用户
201058,2,2017-12-03,2,0,稳定复购用户
201066,5,2017-12-03,3,0,高频多品类用户
201067,1,2017-11-26,1,7,低频沉睡用户
201071,1,2017-12-01,1,2,低频沉睡用户
201072,2,2017-12-03,2,0,稳定复购用户
201080,3,2017-12-01,3,2,高频多品类用户
201089,2,2017-11-25,1,8,稳定复购用户
201095,2,2017-11-30,2,3,稳定复购用户
201102,5,2017-12-03,3,0,高频多品类用户
201111,4,2017-12-02,3,1,高频多品类用户
201113,5,2017-12-03,5,0,高频多品类用户
201121,4,2017-12-03,4,0,高频多品类用户
201149,6,2017-12-03,5,0,高频多品类用户
201159,1,2017-12-02,1,1,新购买用户
201160,3,2017-11-27,2,6,高频多品类用户
201165,8,2017-12-03,8,0,高频多品类用户
201167,1,2017-12-01,1,2,低频沉睡用户
201170,3,2017-12-02,2,1,高频多品类用户
201171,1,2017-11-26,1,7,低频沉睡用户
201173,2,2017-11-27,2,6,稳定复购用户
201179,2,2017-12-01,2,2,稳定复购用户
201184,3,2017-11-30,3,3,高频多品类用户
201193,4,2017-12-03,3,0,高频多品类用户
201198,1,2017-11-25,1,8,低频沉睡用户
201210,1,2017-11-27,1,6,低频沉睡用户
201221,1,2017-11-29,1,4,低频沉睡用户
201233,1,2017-12-01,1,2,低频沉睡用户
201236,2,2017-12-01,2,2,稳定复购用户
201240,1,2017-11-25,1,8,低频沉睡用户
201265,1,2017-12-02,1,1,新购买用户
201278,3,2017-12-03,3,0,高频多品类用户
201308,2,2017-12-03,2,0,稳定复购用户
201309,3,2017-12-03,3,0,高频多品类用户
201316,16,2017-12-03,11,0,高频多品类用户
201317,2,2017-12-03,2,0,稳定复购用户
201341,2,2017-12-02,2,1,稳定复购用户
201343,3,2017-12-03,3,0,高频多品类用户
201344,2,2017-11-30,2,3,稳定复购用户
201349,4,2017-12-02,4,1,高频多品类用户
201358,8,2017-12-03,8,0,高频多品类用户
201372,3,2017-12-03,2,0,高频多品类用户
201386,7,2017-12-02,7,1,高频多品类用户
201387,1,2017-12-03,1,0,新购买用户
201396,1,2017-11-29,1,4,低频沉睡用户
201399,3,2017-11-26,3,7,高频多品类用户
201410,3,2017-12-03,2,0,高频多品类用户
201412,2,2017-11-25,2,8,稳定复购用户
