user_id,risk,label,pv_cnt,cart_cnt,fav_cnt,buy_cnt,act_days,cat_width,recency,tenure,buy_rate,cart_fav,cart_buy_ratio
209603,0.4728893001906631,0,66,7,6,4,6,21,1,5,0.6666666666666666,13,3.25
209605,0.4732402750117875,1,22,3,0,4,5,13,1,5,0.8,3,0.75
209611,0.5214220618749863,0,21,4,0,3,4,10,2,3,0.75,4,1.3333333333333333
209639,0.4897687831026163,0,10,1,0,3,4,9,1,5,0.75,1,0.3333333333333333
209640,0.5558308245136093,0,27,0,1,2,4,8,2,4,0.5,1,0.5
209647,0.6261123180579905,0,84,1,2,1,6,40,1,5,0.16666666666666666,3,3.0
209649,0.6236972127447984,0,131,7,15,1,6,27,1,5,0.16666666666666666,22,22.0
209651,0.5667674020156335,1,126,11,0,3,6,14,1,5,0.5,11,3.6666666666666665
209682,0.48004571565242465,1,108,5,0,4,6,23,1,5,0.6666666666666666,5,1.25
209685,0.6239713268786019,0,50,6,0,1,6,19,1,5,0.16666666666666666,6,6.0
209691,0.5809009928219211,1,20,2,0,1,5,8,1,5,0.2,2,2.0
209707,0.5533887232974122,0,66,3,11,1,4,15,1,3,0.25,14,14.0
209713,0.43140355345612325,1,100,8,1,5,6,34,1,5,0.8333333333333334,9,1.8
209717,0.5945756181702364,0,40,6,0,2,4,10,1,3,0.5,6,3.0
209719,0.5646230173578366,0,140,10,0,3,6,39,1,5,0.5,10,3.3333333333333335
209729,0.32067008589330465,1,132,28,14,4,6,56,1,5,0.6666666666666666,42,10.5
209732,0.6345836669032345,1,88,5,0,1,4,22,1,4,0.25,5,5.0
209748,0.4291510898733789,0,78,14,0,5,6,31,1,5,0.8333333333333334,14,2.8
209763,0.5506758849554579,0,56,3,0,2,5,16,1,5,0.4,3,1.5
209765,0.5902325235777556,0,118,11,0,1,5,25,1,5,0.2,11,11.0
209768,0.6131370250700994,1,98,4,0,1,6,29,1,5,0.16666666666666666,4,4.0
209779,0.4411944531550184,0,36,5,0,5,5,18,1,5,1.0,5,1.0
209782,0.6329441699765078,0,13,1,0,1,4,10,2,4,0.25,1,1.0
209787,0.45465067135564907,0,34,4,0,4,5,12,1,5,0.8,4,1.0
209789,0.4877208768737904,1,243,9,3,5,6,42,1,5,0.8333333333333334,12,2.4
209792,0.5711533104282875,1,187,19,0,1,5,45,2,4,0.2,19,19.0
209810,0.4584478049001179,0,165,1,22,5,6,46,1,5,0.8333333333333334,23,4.6
209818,0.6145152300323024,1,110,11,0,1,6,40,1,5,0.16666666666666666,11,11.0
209826,0.5306747019796527,1,61,12,0,2,6,23,1,5,0.3333333333333333,12,6.0
209830,0.707432594444998,1,171,0,10,1,6,72,1,5,0.16666666666666666,10,10.0
209838,0.6155889918248328,1,71,3,0,1,6,30,1,5,0.16666666666666666,3,3.0
209839,0.6752693765533558,1,130,8,66,1,6,69,1,5,0.16666666666666666,74,74.0
209841,0.5777780122617099,0,65,5,4,2,6,35,1,5,0.3333333333333333,9,4.5
209843,0.5650299991130286,1,84,3,10,3,6,53,1,5,0.5,13,4.333333333333333
209848,0.6027072161706474,1,221,1,3,3,6,35,1,5,0.5,4,1.3333333333333333
209851,0.6312451478887917,1,55,2,0,1,6,12,1,5,0.16666666666666666,2,2.0
209855,0.571972530410777,1,52,0,1,2,4,15,1,3,0.5,1,0.5
209879,0.41882289775252923,0,83,12,1,5,5,36,1,5,1.0,13,2.6
209886,0.5128712872547561,1,18,17,2,3,6,23,1,5,0.5,19,6.333333333333333
209888,0.5803701678039582,0,105,3,6,2,6,32,1,5,0.3333333333333333,9,4.5
209890,0.5924939552177458,1,72,19,0,4,4,17,2,3,1.0,19,4.75
209895,0.5600065217435235,1,8,0,0,2,4,4,1,5,0.5,0,0.0
209899,0.36776973926313594,0,97,1,2,6,5,34,1,5,1.2,3,0.5
209906,0.5105750214469108,0,7,1,0,2,2,5,1,2,1.0,1,0.5
209915,0.6130998452865131,1,41,2,0,1,5,20,2,4,0.2,2,2.0
209919,0.5651652041954324,0,53,17,0,3,4,17,2,4,0.75,17,5.666666666666667
209931,0.6061804156194449,1,75,10,0,1,6,17,1,5,0.16666666666666666,10,10.0
209954,0.6053393503808079,1,22,3,0,1,6,12,1,5,0.16666666666666666,3,3.0
209959,0.5657970012585255,1,74,7,0,2,5,19,1,4,0.4,7,3.5
209971,0.463781938911549,0,27,0,0,3,4,16,1,5,0.75,0,0.0
209978,0.6249202154903721,1,37,4,0,1,3,22,1,3,0.3333333333333333,4,4.0
210007,0.5673147778250537,0,140,1,6,2,5,45,1,5,0.4,7,3.5
210030,0.5593548132219351,1,113,0,7,3,5,41,1,5,0.6,7,2.3333333333333335
210032,0.6103450154345234,0,65,5,0,1,5,22,1,5,0.2,5,5.0
210038,0.6269539107908266,0,38,0,0,1,5,13,1,5,0.2,0,0.0
210057,0.42074242519636224,1,69,3,0,4,6,34,1,5,0.6666666666666666,3,0.75
210077,0.6026564746038341,0,33,4,0,1,5,11,2,4,0.2,4,4.0
210097,0.5972235891288558,0,40,7,1,1,4,21,1,4,0.25,8,8.0
210105,0.6306162249074657,1,20,3,1,1,4,14,2,3,0.25,4,4.0
210107,0.46253845049362763,1,43,4,0,4,6,14,1,5,0.6666666666666666,4,1.0
210109,0.560648828913798,1,100,5,0,2,5,29,1,5,0.4,5,2.5
210111,0.5754473741721036,1,42,0,0,2,4,19,1,5,0.5,0,0.0
210113,0.6409479956968753,0,58,3,21,1,6,28,1,5,0.16666666666666666,24,24.0
210133,0.6352510550272895,1,49,1,1,1,6,23,1,5,0.16666666666666666,2,2.0
210168,0.5800297194787959,1,175,1,0,5,6,48,1,5,0.8333333333333334,1,0.2
210170,0.4532694659340462,1,38,4,8,4,5,17,1,5,0.8,12,3.0
210174,0.5497926573636124,1,42,7,2,3,5,15,1,4,0.6,9,3.0
210184,0.6363028117838698,1,7,4,0,1,3,4,3,3,0.3333333333333333,4,4.0
210203,0.5948126903808251,0,27,3,1,1,5,15,1,4,0.2,4,4.0
210207,0.46485975078233577,1,87,0,9,4,6,32,1,5,0.6666666666666666,9,2.25
210220,0.5621856688027644,0,187,8,0,3,6,37,1,5,0.5,8,2.6666666666666665
210234,0.5710264518348619,1,1,0,0,1,2,2,2,1,0.5,0,0.0
210247,0.6295732126174896,1,86,2,0,1,6,34,1,5,0.16666666666666666,2,2.0
210270,0.6257187791626688,1,59,1,0,1,5,9,2,4,0.2,1,1.0
210277,0.5656552981359951,0,134,20,2,1,5,25,1,5,0.2,22,22.0
210281,0.5178815132601959,0,25,1,0,2,3,17,1,5,0.6666666666666666,1,0.5
210290,0.45496425921025063,0,10,7,0,3,5,14,1,5,0.6,7,2.3333333333333335
210312,0.46398649356763183,1,81,3,0,5,5,18,1,4,1.0,3,0.6
210314,0.612303192847016,0,24,6,0,1,4,16,1,5,0.25,6,6.0
210331,0.5956105297880209,1,28,3,1,1,3,6,1,4,0.3333333333333333,4,4.0
210332,0.2977535938155936,0,22,0,0,10,2,12,1,2,5.0,0,0.0
210344,0.6212532037299645,1,27,3,0,1,3,11,2,3,0.3333333333333333,3,3.0
210347,0.36203499248387544,0,216,2,18,4,6,94,1,5,0.6666666666666666,20,5.0
210357,0.6087928201530847,1,83,9,0,1,6,27,1,5,0.16666666666666666,9,9.0
210363,0.550762661776578,1,13,1,0,2,4,10,1,5,0.5,1,0.5
210381,0.49198838363089237,0,8,0,0,2,3,4,2,4,0.6666666666666666,0,0.0
210415,0.5597441822359444,0,35,5,0,2,5,15,1,5,0.4,5,2.5
210421,0.6277003857434387,1,14,0,0,1,2,8,5,1,0.5,0,0.0
210430,0.5468904203581756,1,39,0,0,2,3,7,3,2,0.6666666666666666,0,0.0
210435,0.3482659402159943,0,86,7,20,7,6,33,1,5,1.1666666666666667,27,3.857142857142857
210455,0.5839027504167139,1,11,0,0,1,2,9,1,4,0.5,0,0.0
210458,0.4335170084810713,0,39,0,0,4,5,12,1,5,0.8,0,0.0
210473,0.6085290384313533,1,35,0,0,1,3,11,1,5,0.3333333333333333,0,0.0
210484,0.5755677091262704,0,18,0,3,1,3,9,1,4,0.3333333333333333,3,3.0
210504,0.618810140683028,1,52,2,0,1,3,27,1,2,0.3333333333333333,2,2.0
210509,0.6658809254778139,1,5,0,0,1,3,4,4,2,0.3333333333333333,0,0.0
210512,0.5208395641938623,1,2,0,0,1,1,1,1,0,1.0,0,0.0
210545,0.5603372527594358,1,30,2,0,2,5,13,1,4,0.4,2,1.0
210557,0.26051160925253924,0,23,2,0,11,5,22,1,5,2.2,2,0.18181818181818182
210564,0.5529235575825872,0,114,11,0,3,6,25,1,5,0.5,11,3.6666666666666665
210571,0.5959675369606976,0,51,11,0,1,6,16,1,5,0.16666666666666666,11,11.0
210572,0.5999843493708403,1,38,2,0,1,5,16,1,5,0.2,2,2.0
210577,0.5759669953322109,1,136,3,15,4,4,19,3,3,1.0,18,4.5
210584,0.7130478973589717,1,154,0,45,1,6,26,1,5,0.16666666666666666,45,45.0
210600,0.6043685112859047,1,65,2,0,1,5,19,1,5,0.2,2,2.0
210639,0.6198933753792111,1,61,4,0,1,4,17,1,4,0.25,4,4.0
210640,0.5416726381801271,0,36,1,0,2,5,16,1,5,0.4,1,0.5
210643,0.6116530029944726,1,66,13,6,1,6,39,1,5,0.16666666666666666,19,19.0
210644,0.6701997387361653,1,141,0,5,1,6,27,1,5,0.16666666666666666,5,5.0
210660,0.44111385658573093,0,10,0,0,3,2,4,4,1,1.5,0,0.0
210668,0.5941151133013075,1,63,10,2,1,6,23,1,5,0.16666666666666666,12,12.0
210670,0.6274352717779902,0,57,3,0,1,6,20,1,5,0.16666666666666666,3,3.0
210678,0.6140174276093379,1,62,4,2,1,6,27,1,5,0.16666666666666666,6,6.0
210679,0.5765972692984332,1,69,1,2,2,6,35,1,5,0.3333333333333333,3,1.5
210682,0.6493148969572193,0,24,0,0,1,6,9,1,5,0.16666666666666666,0,0.0
210711,0.5723546887979732,0,185,10,32,10,6,74,1,5,1.6666666666666667,42,4.2
210714,0.5990035939647798,1,20,1,2,1,4,10,1,3,0.25,3,3.0
210725,0.6100387912830779,1,89,0,1,1,6,26,1,5,0.16666666666666666,1,1.0
210726,0.4856647336539544,0,31,12,0,3,5,27,1,5,0.6,12,4.0
210729,0.6868239432918191,1,276,1,21,3,6,41,1,5,0.5,22,7.333333333333333
210737,0.39651197433285046,1,99,2,10,6,6,40,1,5,1.0,12,2.0
210751,0.6353090356205581,1,237,6,0,1,6,42,1,5,0.16666666666666666,6,6.0
210764,0.4526932224233794,1,58,1,0,4,5,23,2,4,0.8,1,0.25
210766,0.584060632373403,0,78,6,2,2,6,20,1,5,0.3333333333333333,8,4.0
210768,0.6079855714993084,1,19,1,2,1,6,12,1,5,0.16666666666666666,3,3.0
210770,0.4110595886477112,1,140,8,0,6,6,38,1,5,1.0,8,1.3333333333333333
210773,0.6374953075079584,1,178,3,12,1,6,42,1,5,0.16666666666666666,15,15.0
210777,0.5831711748960662,1,56,8,0,1,5,14,1,5,0.2,8,8.0
210796,0.6165132001606637,0,56,4,0,1,6,13,1,5,0.16666666666666666,4,4.0
210800,0.5654864342606405,0,9,0,2,1,3,7,1,5,0.3333333333333333,2,2.0
210803,0.43095959778742193,1,123,5,0,7,6,27,1,5,1.1666666666666667,5,0.7142857142857143
210807,0.6104888360089711,1,125,1,9,2,5,18,1,5,0.4,10,5.0
210817,0.548759263807307,0,84,10,0,2,5,23,1,4,0.4,10,5.0
210831,0.553961152148181,0,62,7,0,3,6,12,1,5,0.5,7,2.3333333333333335
210846,0.5994616091544674,1,101,3,11,2,6,22,1,5,0.3333333333333333,14,7.0
210856,0.4767169582363488,0,14,0,0,3,2,3,2,1,1.5,0,0.0
210864,0.6012754693351464,0,35,0,1,1,4,22,3,3,0.25,1,1.0
210865,0.45989613815352065,0,188,28,0,2,6,49,1,5,0.3333333333333333,28,14.0
210869,0.624841246288989,0,36,3,0,1,6,22,1,5,0.16666666666666666,3,3.0
210871,0.44846405997991373,1,74,7,16,5,5,40,1,5,1.0,23,4.6
210876,0.580434272264932,0,128,3,1,2,6,28,1,5,0.3333333333333333,4,2.0
210880,0.5956199337856252,1,84,7,0,1,5,18,1,4,0.2,7,7.0
210881,0.5039910266325697,1,110,14,0,2,6,43,1,5,0.3333333333333333,14,7.0
210899,0.5711731938891079,1,9,0,6,1,3,6,1,5,0.3333333333333333,6,6.0
210917,0.6792688586845504,1,43,0,0,1,5,15,2,4,0.2,0,0.0
210925,0.5892011590971331,0,9,2,0,1,3,6,1,4,0.3333333333333333,2,2.0
210929,0.47241133483740033,1,47,4,9,4,6,27,1,5,0.6666666666666666,13,3.25
210930,0.3095327040999608,1,215,9,0,10,6,36,1,5,1.6666666666666667,9,0.9
210938,0.44301091706273144,0,35,0,6,6,4,10,1,5,1.5,6,1.0
210944,0.3756192651064344,0,68,4,1,7,5,25,1,5,1.4,5,0.7142857142857143
210956,0.5992584719138871,1,15,6,0,1,5,13,1,5,0.2,6,6.0
210972,0.5681603384899471,1,7,0,2,1,5,9,1,5,0.2,2,2.0
210981,0.581341591806335,1,32,2,0,1,2,3,1,1,0.5,2,2.0
210985,0.5835539624269951,0,72,4,0,2,4,16,1,3,0.5,4,2.0
210999,0.6043231883941607,1,80,4,0,1,5,18,1,5,0.2,4,4.0
211003,0.6599704042021859,1,133,1,24,1,6,31,1,5,0.16666666666666666,25,25.0
211005,0.4651797830285526,1,97,3,3,4,6,30,1,5,0.6666666666666666,6,1.5
211010,0.6229808455885969,1,54,3,0,1,6,34,1,5,0.16666666666666666,3,3.0
211022,0.4831345383158377,0,43,9,0,4,6,20,1,5,0.6666666666666666,9,2.25
211023,0.43098471613935846,0,51,9,0,6,5,19,2,4,1.2,9,1.5
211027,0.6049203234736625,1,28,0,1,1,5,11,1,5,0.2,1,1.0
211035,0.3791929759619503,0,253,13,42,1,6,60,1,5,0.16666666666666666,55,55.0
211038,0.5773295089489032,0,213,4,10,1,6,28,1,5,0.16666666666666666,14,14.0
211064,0.5718329732511322,1,62,0,0,2,4,18,1,5,0.5,0,0.0
211065,0.5991340396242352,0,180,9,0,2,6,44,1,5,0.3333333333333333,9,4.5
211068,0.6385874210026737,1,10,0,0,1,3,4,1,3,0.3333333333333333,0,0.0
211080,0.618013751979049,1,10,0,1,1,6,7,1,5,0.16666666666666666,1,1.0
211087,0.6041493656678911,1,62,0,4,1,4,17,1,3,0.25,4,4.0
211089,0.5831595926774885,0,22,2,0,1,5,7,1,5,0.2,2,2.0
211095,0.6080789757459161,1,87,12,5,1,6,21,1,5,0.16666666666666666,17,17.0
211097,0.3683729886328642,0,12,1,0,6,3,5,3,3,2.0,1,0.16666666666666666
211102,0.5995508359577056,1,31,13,0,1,6,12,1,5,0.16666666666666666,13,13.0
211103,0.5207534294906161,0,182,1,0,3,5,25,1,4,0.6,1,0.3333333333333333
211106,0.6248954050454397,1,18,0,0,1,4,13,1,5,0.25,0,0.0
211111,0.5951920037718547,1,35,0,2,1,3,18,1,2,0.3333333333333333,2,2.0
211137,0.6133752475410779,1,72,4,2,1,6,19,1,5,0.16666666666666666,6,6.0
211139,0.5631933856538663,1,26,3,0,1,2,6,1,1,0.5,3,3.0
211140,0.6013106113185637,1,46,0,2,1,5,24,1,5,0.2,2,2.0
211170,0.3747366916534386,0,87,6,0,6,6,39,1,5,1.0,6,1.0
211223,0.48953783028749354,1,25,0,5,3,4,14,1,5,0.75,5,1.6666666666666667
211233,0.5968629141540442,1,29,2,0,1,4,4,1,5,0.25,2,2.0
211234,0.5531548664949403,1,37,10,0,4,4,15,1,4,1.0,10,2.5
211240,0.4195612786528478,0,73,8,1,4,6,35,1,5,0.6666666666666666,9,2.25
211245,0.5286777713473197,0,47,8,1,3,4,21,1,5,0.75,9,3.0
211248,0.5517060489771115,1,39,5,0,3,6,17,1,5,0.5,5,1.6666666666666667
211250,0.5312170497870728,1,79,1,0,3,5,22,1,4,0.6,1,0.3333333333333333
211276,0.4652216846604573,1,123,17,0,4,6,42,1,5,0.6666666666666666,17,4.25
211281,0.6594261910604601,0,133,2,0,1,6,31,1,5,0.16666666666666666,2,2.0
211288,0.5770310980175454,0,119,0,3,2,4,28,1,5,0.5,3,1.5
211291,0.5874895549379126,0,41,16,0,1,4,20,1,5,0.25,16,16.0
211299,0.5611265493867873,0,13,2,0,1,2,5,1,3,0.5,2,2.0
211308,0.5311347760803449,1,164,17,1,2,6,39,1,5,0.3333333333333333,18,9.0
211310,0.5823138606825752,0,48,12,0,1,6,31,1,5,0.16666666666666666,12,12.0
211335,0.6190316997642057,1,80,5,3,1,3,25,2,3,0.3333333333333333,8,8.0
211341,0.4901862617823688,0,185,7,0,4,5,21,1,4,0.8,7,1.75
211349,0.48805938467635473,1,60,2,0,4,5,9,1,5,0.8,2,0.5
211382,0.6197804697928145,0,22,0,0,1,4,9,1,5,0.25,0,0.0
211399,0.5213987231855105,0,46,1,0,3,6,16,1,5,0.5,1,0.3333333333333333
211411,0.6353631811286369,1,27,5,0,1,4,9,2,3,0.25,5,5.0
211420,0.533420268289587,1,119,21,0,5,3,11,1,5,1.6666666666666667,21,4.2
211427,0.5140802565930396,1,75,2,0,3,4,29,2,4,0.75,2,0.6666666666666666
211428,0.6341161201788811,1,101,4,16,1,6,22,1,5,0.16666666666666666,20,20.0
211442,0.5961865840737601,0,31,0,7,1,5,17,1,4,0.2,7,7.0
211444,0.5072564111017098,0,24,1,0,3,6,15,1,5,0.5,1,0.3333333333333333
211458,0.49276519032143207,1,5,0,0,2,2,4,5,1,1.0,0,0.0
211471,0.46555740130129164,0,64,5,0,6,6,13,1,5,1.0,5,0.8333333333333334
211475,0.5862226032335482,0,10,0,0,1,3,4,1,5,0.3333333333333333,0,0.0
211484,0.41486862885485815,0,36,1,0,6,5,12,1,5,1.2,1,0.16666666666666666
211514,0.3833948703437978,0,167,28,2,5,6,48,1,5,0.8333333333333334,30,6.0
211522,0.6371101959872305,1,17,0,1,1,4,13,2,4,0.25,1,1.0
211524,0.6280033407496013,1,9,1,0,1,3,5,1,3,0.3333333333333333,1,1.0
211525,0.5863709817618116,0,85,8,0,1,6,32,1,5,0.16666666666666666,8,8.0
211529,0.42900911805023073,0,86,2,0,6,6,39,1,5,1.0,2,0.3333333333333333
211531,0.653423269462837,1,13,0,0,1,3,3,2,3,0.3333333333333333,0,0.0
211533,0.520139557245617,1,12,2,0,3,5,12,2,4,0.6,2,0.6666666666666666
211552,0.4577749320162637,0,24,12,0,5,6,17,1,5,0.8333333333333334,12,2.4
211560,0.5930257093815909,1,35,1,3,1,5,13,1,5,0.2,4,4.0
211566,0.6416500188273117,1,15,6,0,1,4,9,2,4,0.25,6,6.0
211574,0.7545142702000335,1,22,22,3,1,2,32,5,1,0.5,25,25.0
211584,0.6160112297840029,1,48,2,0,1,4,12,1,3,0.25,2,2.0
211585,0.5739400936566629,1,41,16,0,1,6,19,1,5,0.16666666666666666,16,16.0
211608,0.5808777750549053,1,56,15,0,1,3,21,1,4,0.3333333333333333,15,15.0
211644,0.6181844712939208,1,5,1,0,1,3,6,1,4,0.3333333333333333,1,1.0
211649,0.4700346197944212,1,110,16,2,7,6,28,1,5,1.1666666666666667,18,2.5714285714285716
211650,0.5577256667125918,0,45,1,1,2,5,15,1,5,0.4,2,1.0
211652,0.7086113047226045,1,92,0,0,1,6,18,1,5,0.16666666666666666,0,0.0
211654,0.6358000120569904,0,44,0,0,1,5,8,1,5,0.2,0,0.0
211664,0.6259077330342059,1,87,18,0,1,6,18,1,5,0.16666666666666666,18,18.0
211694,0.5861679627882992,1,19,1,0,1,2,6,1,2,0.5,1,1.0
211716,0.6003396973594295,1,52,3,4,1,3,22,2,2,0.3333333333333333,7,7.0
211726,0.42439787068293383,0,70,0,1,4,6,28,1,5,0.6666666666666666,1,0.25
211733,0.6380571851676917,1,70,0,16,1,2,11,1,5,0.5,16,16.0
211744,0.6004878585720929,1,73,3,0,1,3,19,1,5,0.3333333333333333,3,3.0
211754,0.6181220254049059,1,229,5,3,1,6,44,1,5,0.16666666666666666,8,8.0
211760,0.5814833251421431,0,141,15,0,1,6,28,1,5,0.16666666666666666,15,15.0
211761,0.42351048460594515,0,163,3,24,4,6,21,1,5,0.6666666666666666,27,6.75
211764,0.5380062528356837,1,85,3,1,3,6,29,1,5,0.5,4,1.3333333333333333
211766,0.5888277981190603,0,26,0,5,1,5,14,1,4,0.2,5,5.0
211771,0.6150865604342198,1,77,4,0,1,6,25,1,5,0.16666666666666666,4,4.0
211772,0.6054391173508642,0,42,3,2,1,4,11,1,5,0.25,5,5.0
211775,0.3845671274209229,0,81,8,0,6,6,36,1,5,1.0,8,1.3333333333333333
211784,0.5566885305868867,0,45,8,0,2,6,27,1,5,0.3333333333333333,8,4.0
211803,0.5507138973215983,1,88,2,4,3,5,32,1,5,0.6,6,2.0
211805,0.6146664559405922,1,19,2,0,1,3,9,1,3,0.3333333333333333,2,2.0
211819,0.6666352993000587,0,56,0,0,1,5,16,1,5,0.2,0,0.0
211821,0.4736632657136904,0,74,10,21,2,4,36,2,4,0.5,31,15.5
211844,0.6069645819471023,1,4,0,0,1,3,3,1,4,0.3333333333333333,0,0.0
211846,0.6230803819641044,1,167,0,5,2,6,36,1,5,0.3333333333333333,5,2.5
211847,0.5668375197388253,1,39,12,0,1,5,17,1,5,0.2,12,12.0
211851,0.5515292676634583,0,98,11,0,2,4,15,1,5,0.5,11,5.5
211862,0.5916004999285546,0,105,0,2,1,4,7,1,4,0.25,2,2.0
211863,0.4695496585685117,1,159,10,0,6,6,35,1,5,1.0,10,1.6666666666666667
211867,0.5963398606765189,1,22,4,0,1,4,9,1,5,0.25,4,4.0
211868,0.41684085893126704,0,73,2,0,4,6,40,1,5,0.6666666666666666,2,0.5
211869,0.6097174739519815,1,53,2,3,1,5,19,1,4,0.2,5,5.0
211885,0.6235841109967786,0,36,1,1,1,6,14,1,5,0.16666666666666666,2,2.0
211888,0.45688294109044186,0,8,0,0,3,5,8,1,5,0.6,0,0.0
211891,0.6758127891260733,1,44,0,0,1,6,15,1,5,0.16666666666666666,0,0.0
211922,0.5825960590299165,0,23,2,0,1,5,11,1,5,0.2,2,2.0
211923,0.5824780716376416,0,281,6,11,3,6,58,1,5,0.5,17,5.666666666666667
211927,0.4231308159778407,1,44,0,0,5,6,22,1,5,0.8333333333333334,0,0.0
211965,0.5081792839549524,0,57,12,0,2,4,25,1,4,0.5,12,6.0
211968,0.593382577179248,1,68,3,4,1,5,22,1,5,0.2,7,7.0
211971,0.5540190059149921,1,75,1,0,2,6,25,1,5,0.3333333333333333,1,0.5
211974,0.604750441662066,1,17,0,0,1,3,6,1,5,0.3333333333333333,0,0.0
211995,0.5607257671973568,1,5,0,0,1,2,3,5,1,0.5,0,0.0
212013,0.5811586806338922,0,129,11,5,1,5,33,1,5,0.2,16,16.0
212018,0.5762532842103038,0,69,6,4,2,6,26,1,5,0.3333333333333333,10,5.0
212021,0.6394339681050684,1,46,0,0,1,5,12,1,4,0.2,0,0.0
212023,0.5727974644649731,0,15,0,3,1,3,12,1,5,0.3333333333333333,3,3.0
212027,0.5961936328557921,1,41,1,1,1,5,13,2,4,0.2,2,2.0
212036,0.6861624596518602,1,134,5,0,1,4,21,3,3,0.25,5,5.0
212039,0.5261744058394374,1,38,8,0,3,5,22,1,5,0.6,8,2.6666666666666665
212040,0.5956470551772154,1,18,2,0,1,4,11,1,5,0.25,2,2.0
212042,0.4620853590569811,0,89,16,16,4,6,29,1,5,0.6666666666666666,32,8.0
212044,0.5828298843875448,1,53,6,6,2,6,14,1,5,0.3333333333333333,12,6.0
212051,0.37704904443564496,0,101,26,7,8,6,36,1,5,1.3333333333333333,33,4.125
212053,0.5669347334827293,0,67,3,0,2,5,12,2,4,0.4,3,1.5
212063,0.5869196162136188,1,13,3,0,1,6,6,1,5,0.16666666666666666,3,3.0
212068,0.6109989631922549,1,59,7,1,1,4,11,3,3,0.25,8,8.0
212071,0.591519900750679,0,25,0,5,1,4,12,1,5,0.25,5,5.0
212077,0.6002746786804463,1,32,5,4,1,5,14,1,5,0.2,9,9.0
212078,0.5976237434086733,1,25,0,7,1,4,11,2,4,0.25,7,7.0
212079,0.48515430749777605,0,168,5,0,4,6,34,1,5,0.6666666666666666,5,1.25
212084,0.5931966274693844,1,79,14,0,1,6,20,1,5,0.16666666666666666,14,14.0
212097,0.5641318191625471,0,28,8,0,2,6,13,1,5,0.3333333333333333,8,4.0
212102,0.4655432349834524,0,41,6,2,4,5,21,1,5,0.8,8,2.0
212106,0.5949935422379355,0,92,2,11,1,5,21,1,5,0.2,13,13.0
212108,0.5128221721128696,1,86,2,0,3,6,31,1,5,0.5,2,0.6666666666666666
212111,0.6337313540405181,1,12,1,0,1,3,5,1,2,0.3333333333333333,1,1.0
212115,0.5901839797596213,1,88,0,0,2,6,21,1,5,0.3333333333333333,0,0.0
212140,0.49929139411360174,0,163,20,2,4,6,47,1,5,0.6666666666666666,22,5.5
212147,0.5213040566335626,1,66,3,0,7,3,21,1,5,2.3333333333333335,3,0.42857142857142855
212149,0.4002568802211547,1,6,0,0,5,3,6,1,5,1.6666666666666667,0,0.0
212150,0.5387090031790042,0,80,8,0,3,5,20,1,5,0.6,8,2.6666666666666665
212158,0.6226467206609761,0,137,1,9,1,4,20,1,4,0.25,10,10.0
212172,0.5647175231171379,1,111,7,0,3,4,28,1,4,0.75,7,2.3333333333333335
212181,0.5288099953183396,0,2,0,0,1,2,2,4,1,0.5,0,0.0
212190,0.5251100801671362,1,202,18,0,4,6,27,1,5,0.6666666666666666,18,4.5
212191,0.3116471524015298,0,10,4,0,6,5,13,1,5,1.2,4,0.6666666666666666
212192,0.6735215441439543,0,65,0,0,1,6,28,1,5,0.16666666666666666,0,0.0
212193,0.5636106890146988,1,123,15,1,1,5,29,1,5,0.2,16,16.0
212200,0.5732560394561851,0,26,4,0,2,4,11,2,4,0.5,4,2.0
212206,0.4138633298955667,0,3,0,0,2,2,2,1,2,1.0,0,0.0
212217,0.4789265637777154,0,111,23,0,2,5,26,1,5,0.4,23,11.5
212228,0.6242016615248296,0,12,1,0,1,3,7,2,4,0.3333333333333333,1,1.0
212230,0.3848243487153265,0,76,2,22,4,5,14,1,4,0.8,24,6.0
212246,0.6235547761671525,1,71,1,0,1,3,13,3,3,0.3333333333333333,1,1.0
212250,0.46319289975480143,0,95,17,0,4,6,29,1,5,0.6666666666666666,17,4.25
212253,0.6236676671061984,1,22,0,0,1,2,6,2,3,0.5,0,0.0
212271,0.44181593435090577,0,67,0,1,4,6,35,1,5,0.6666666666666666,1,0.25
212275,0.5834062210666828,1,57,1,9,2,5,16,1,5,0.4,10,5.0
212294,0.5674769218001761,1,61,1,0,2,5,20,1,4,0.4,1,0.5
212310,0.5629789293452673,0,192,11,0,2,6,35,1,5,0.3333333333333333,11,5.5
212311,0.5265434301449328,0,185,3,0,3,5,37,1,4,0.6,3,1.0
212312,0.4345395342925669,0,71,5,0,5,6,30,1,5,0.8333333333333334,5,1.0
212316,0.5891711555663601,0,25,3,0,1,4,5,1,5,0.25,3,3.0
212335,0.6637313754497728,1,179,3,7,1,6,31,1,5,0.16666666666666666,10,10.0
212344,0.5764310383101668,1,44,5,0,2,5,11,1,4,0.4,5,2.5
212356,0.4872312670623009,0,32,3,0,5,3,13,3,3,1.6666666666666667,3,0.6
212357,0.571193493532872,1,41,3,0,2,6,19,1,5,0.3333333333333333,3,1.5
212366,0.5196340237502617,1,130,15,3,3,6,32,1,5,0.5,18,6.0
212379,0.5314681182030858,1,65,1,0,3,4,17,1,5,0.75,1,0.3333333333333333
212388,0.3420308592750188,0,280,18,0,11,6,27,1,5,1.8333333333333333,18,1.6363636363636365
212393,0.6477304094706717,1,50,1,0,1,6,24,1,5,0.16666666666666666,1,1.0
